alpha,beta,gamma,delta,corr,bias,abs_corr,corr_sq,hw_alpha,hw_beta,hw_gamma,hw_delta
256,16384,0,264,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,520,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,1032,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,2056,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,4104,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,8200,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,16392,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,32776,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,48,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,80,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,144,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,272,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,528,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,1040,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,2064,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,4112,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,8208,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,16400,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,32784,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,96,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,160,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,288,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,544,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,1056,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,2080,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,4128,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,8224,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,16416,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,32800,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,192,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,320,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,576,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,1088,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,2112,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,4160,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,8256,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,16448,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,32832,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,384,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,640,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,1152,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,2176,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,4224,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,8320,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,16512,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,32896,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,768,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,1280,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,2304,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,4352,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,8448,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,16640,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,33024,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,1536,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,2560,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,4608,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,8704,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,16896,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,33280,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,3072,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,5120,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,9216,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,17408,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,33792,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,6144,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,10240,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,18432,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,34816,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,12288,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,20480,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,36864,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,24576,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,40960,0.0,0.0,0.0,0.0,1,1,0,2
256,16384,0,49152,0.0,0.0,0.0,0.0,1,1,0,2
256,32768,1,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,2,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,4,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,8,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,16,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,32,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,64,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,128,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,256,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,512,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,1024,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,2048,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,4096,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,8192,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,16384,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,32768,0,0.0,0.0,0.0,0.0,1,1,1,0
256,32768,0,1,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,2,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,4,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,8,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,16,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,32,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,64,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,128,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,256,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,512,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,1024,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,2048,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,4096,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,8192,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,16384,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,0,32768,0.0,0.0,0.0,0.0,1,1,0,1
256,32768,3,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,5,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,9,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,17,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,33,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,65,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,129,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,257,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,513,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1025,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2049,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4097,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8193,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16385,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,32769,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,6,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,10,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,18,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,34,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,66,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,130,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,258,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,514,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1026,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2050,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4098,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8194,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16386,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,32770,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,12,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,20,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,36,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,68,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,132,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,260,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,516,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1028,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2052,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4100,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8196,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16388,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,32772,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,4,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,24,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,40,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,72,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,136,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,264,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,520,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1032,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2056,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4104,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8200,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16392,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,32776,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,8,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,48,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,80,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,144,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,272,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,528,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1040,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2064,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4112,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8208,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16400,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,32784,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,16,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,96,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,160,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,288,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,544,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1056,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2080,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4128,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8224,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16416,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,32800,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,32,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,32,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,192,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,320,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,576,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1088,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2112,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4160,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8256,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16448,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,32832,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,64,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,64,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,384,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,640,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1152,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2176,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4224,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8320,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16512,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,32896,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,128,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,128,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,768,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1280,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2304,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4352,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8448,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16640,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,33024,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,256,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,256,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1536,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2560,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,4608,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,8704,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,16896,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,33280,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,512,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,512,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,3072,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,5120,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,9216,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,17408,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,33792,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,1024,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,1024,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,6144,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,10240,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,18432,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,34816,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,2048,1,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,2,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,4,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,8,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,16,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,32,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,64,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,128,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,256,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,512,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,1024,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,2048,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,4096,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,8192,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,16384,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,2048,32768,0.0,0.0,0.0,0.0,1,1,1,1
256,32768,12288,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,20480,0,0.0,0.0,0.0,0.0,1,1,2,0
256,32768,36864,0,0.0,0.0,0.0,0.0,1,1,2,0
